,CanESM5,CESM2,MIROC6,CNRM-CM6-1,GISS-E2-1-G,GISS-E2-1-H,IPSL-CM6A-LR,MRI-ESM2-0
115,41.65242885868211,70.8848741193301,66.3259383641465,55.628148705916,65.16190674625719,50.59264794758308,41.6280269104202,103.77283961623783
116,43.905019779648946,68.34516924761137,81.0891783644941,55.53796361139024,62.574192848872485,55.27147146428986,41.01802803173998,114.4425909445538
117,43.580679320157884,73.2854007772386,90.86426018600685,59.04861056202395,59.42914149790672,56.186213000538736,40.90250240368417,94.12107567487381
118,42.481059981968244,71.40634299784746,84.16404786366041,60.996126884489456,58.43113257730748,52.538757481902174,40.7366155260181,95.61653273390665
119,44.05916722516181,70.06953958708806,79.19477822817085,55.87665234099269,64.68853393442328,54.487280593925306,39.10540589456622,108.66284993438865
120,48.03100905410857,78.98313010046542,77.27847706731082,56.98350976971503,74.25020283765656,59.79425254917554,38.95555057782742,109.07288617394588
121,46.785448329786206,73.71159403047164,83.51918629662035,61.955661478542005,65.46170586287752,58.342621222128145,40.76818255282153,103.76907957739223
122,45.45060979911522,72.81842830217141,80.09350348113074,60.59373833945885,61.904546154575876,54.4718367062756,41.50450561208393,121.99858801164265
123,45.45426985856002,80.45015058119253,78.30044933271077,55.75737027164918,63.42596571067649,62.305732827912514,40.41534022650698,108.63803441213307
124,41.23950335846621,73.38137220024427,77.15768302770053,56.4565321036454,67.7516023105547,56.302762169187595,40.171906675860384,103.28767753869019
125,45.091770838520965,73.2468428439514,72.4573678374514,57.7474253553602,65.79606572987953,54.54392650142924,44.60053105345912,104.5264698181954
126,46.74441236702316,76.39116151426524,69.5532315402526,56.856622482035874,68.91978078648286,62.6785124377533,42.49727086124008,110.21592153974461
127,44.92653991326329,74.68409955830377,69.55248803148434,60.90284155975283,71.9140528624338,62.173411614084195,42.299969470138606,120.8983221470926
128,44.48214151274819,76.65934522490662,88.34515880541684,58.451853339304385,78.2069613734573,54.826684860394806,44.34334369962996,109.74855075627143
129,48.89599879358938,81.70514860560519,97.32696511643805,62.62890491181131,66.52932545368733,59.71835350131228,41.51855808698572,114.91947847743305
130,46.855508311944924,82.94110029024513,87.33200421184516,57.04498175293851,66.87855466715304,60.634614502351475,39.52128917770063,124.73661431563823
131,45.39251077658177,80.77190692578567,81.77691879639252,58.73895297986648,75.97695162876579,57.93677054820257,42.29694649278082,105.99842711644612
132,47.64756044573448,78.58862643160641,69.31456710989947,61.73284932913027,73.05361422036066,56.93782403329345,46.25433879330448,104.58606844320427
133,46.25955166600917,88.58556739593719,74.02203400140577,60.87095553119841,68.58913861265111,65.20097754541452,42.38480594343716,114.99169712274623
134,44.344460282693376,80.33729062888139,89.60638013880124,58.61263216197214,65.03797362792521,60.30831747397194,40.379133122425756,128.71486557520043
135,47.79849133119567,79.84006777812085,84.25794318052188,59.702970261559685,72.32162879661108,61.23628722993012,42.6926223891234,122.38869459466363
136,47.94729693990698,82.22910844436026,83.0443413761031,57.874909627715475,74.19978741278811,62.24484199624975,44.83257881645089,109.05384990632858
137,47.412371232355845,80.92537887767388,69.37660785645453,60.1163093238013,66.83869368171837,58.7430904143471,43.23404946722402,118.25002672082219
138,51.08611130546965,84.71226454338878,81.98027863662327,60.33502456735637,68.72067119624849,57.31957413611298,43.05021643053735,115.52577867782176
139,49.994177394691214,85.23630356497524,94.27593635013014,61.958457533386785,75.54028388197705,61.06160556397861,45.00195872781065,117.71300690411195
140,49.22738238739824,76.83013562251284,91.42594228378917,61.500999831617094,72.31805876378887,59.285166449279735,46.0986901831827,119.45395616179935
141,49.25479222185482,81.29902454682937,88.15654091251481,60.633654551998085,68.40442254922489,57.22604544805445,44.887412687899726,117.26659719104228
142,48.25551160968484,85.57470081727436,78.09053922897179,58.50919296197814,72.77142341336575,65.10348942604382,43.707600142990685,117.24413052657874
143,50.3317775269184,83.26525607321679,83.4768874535022,63.931087181419144,67.8823128377152,62.277014850811945,43.66475031555696,120.0058771197021
144,52.00045571313781,81.78313962165929,92.77816455049488,59.66883523230062,75.9645167819875,59.6070142051014,45.72712843197556,119.93280824000088
145,50.25705271464729,81.55110160491638,88.19379532298993,61.1268006832497,86.16123560199384,65.62318895065647,44.55827365322669,130.99573389558145
146,49.42636561970227,87.29076630561788,81.698718959509,68.60164402714055,75.45246085483605,61.80007984928472,44.00870265104761,121.57144803242616
147,51.43279480919474,85.79944397895387,78.80460131405681,69.11166858010336,71.4297708514958,58.263377556754044,46.520330011755156,108.43256684190011
148,51.830284655944865,85.27826212931936,83.20473509199392,63.464664113157326,73.5642837590896,63.690993607451574,47.9112746605682,126.5277219601577
